sport,slate_date,game_id,player_id,player,team,opponent,market,projection,projection_lower_80,projection_upper_80,residual_standard_deviation,model_name,validation_mae,batting_order,position,expected_plate_appearances,days_rest,source_file
MLB,2026-07-21,823437,656537,Derek Hill,Philadelphia Phillies,Los Angeles Dodgers,hitter_total_bases,1.081,0.0,3.677,1.758,xgboost,1.3495,8.0,CF,2.8827,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,805347,Jim Jarvis,Atlanta Braves,San Diego Padres,hitter_total_bases,1.081,0.0,3.677,1.758,xgboost,1.3495,9.0,SS,3.7957,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,516782,Starling Marte,Kansas City Royals,San Francisco Giants,hitter_total_bases,1.079,0.0,3.675,1.758,xgboost,1.3495,6.0,LF,3.1882,12.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,682622,Noelvi Marte,Cincinnati Reds,Seattle Mariners,hitter_total_bases,1.076,0.0,3.672,1.758,xgboost,1.3495,6.0,RF,2.5155,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,668952,Ryan Kreidler,Minnesota Twins,Cleveland Guardians,hitter_total_bases,1.076,0.0,3.671,1.758,xgboost,1.3495,9.0,SS,3.0536,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,657136,Connor Wong,Boston Red Sox,Baltimore Orioles,hitter_total_bases,1.068,0.0,3.664,1.758,xgboost,1.3495,9.0,C,2.9256,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,695490,Edwin Arroyo,Cincinnati Reds,Seattle Mariners,hitter_total_bases,1.066,0.0,3.662,1.758,xgboost,1.3495,9.0,2B,2.8624,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,663743,Nick Fortes,Tampa Bay Rays,Toronto Blue Jays,hitter_total_bases,1.062,0.0,3.658,1.758,xgboost,1.3495,9.0,C,3.124,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,682729,Jonatan Clase,Toronto Blue Jays,Tampa Bay Rays,hitter_total_bases,1.057,0.0,3.653,1.758,xgboost,1.3495,9.0,LF,2.7889,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,669242,Tommy Edman,Los Angeles Dodgers,Philadelphia Phillies,hitter_total_bases,1.042,0.0,3.638,1.758,xgboost,1.3495,7.0,2B,3.6954,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,806198,Cooper Pratt,Milwaukee Brewers,New York Mets,hitter_total_bases,1.021,0.0,3.617,1.758,xgboost,1.3495,8.0,SS,3.4314,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,643446,Jeff McNeil,Athletics,Arizona Diamondbacks,hitter_total_bases,1.018,0.0,3.614,1.758,xgboost,1.3495,8.0,2B,2.7241,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,665750,Leody Taveras,Baltimore Orioles,Boston Red Sox,hitter_total_bases,1.015,0.0,3.611,1.758,xgboost,1.3495,6.0,CF,3.01,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,690984,Petey Halpin,Cleveland Guardians,Minnesota Twins,hitter_total_bases,1.013,0.0,3.608,1.758,xgboost,1.3495,9.0,CF,3.2171,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,573262,Mike Yastrzemski,Atlanta Braves,San Diego Padres,hitter_total_bases,1.01,0.0,3.606,1.758,xgboost,1.3495,7.0,DH,3.5665,11.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,669236,Jeremiah Jackson,Baltimore Orioles,Boston Red Sox,hitter_total_bases,1.003,0.0,3.599,1.758,xgboost,1.3495,8.0,2B,2.32,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,665052,Griffin Conine,Miami Marlins,Houston Astros,hitter_total_bases,0.997,0.0,3.593,1.758,xgboost,1.3495,6.0,RF,2.8759,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,701162,Ben Malgeri,Detroit Tigers,Chicago Cubs,hitter_total_bases,0.995,0.0,3.591,1.758,xgboost,1.3495,8.0,RF,1.7029,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,681297,Colton Cowser,Baltimore Orioles,Boston Red Sox,hitter_total_bases,0.984,0.0,3.58,1.758,xgboost,1.3495,7.0,CF,2.7323,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,681807,David Fry,Cleveland Guardians,Minnesota Twins,hitter_total_bases,0.984,0.0,3.58,1.758,xgboost,1.3495,5.0,RF,2.34,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,672356,Gabriel Arias,Cleveland Guardians,Minnesota Twins,hitter_total_bases,0.974,0.0,3.57,1.758,xgboost,1.3495,7.0,3B,3.0876,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,666211,Taylor Trammell,Houston Astros,Miami Marlins,hitter_total_bases,0.964,0.0,3.56,1.758,xgboost,1.3495,7.0,RF,2.5009,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,553869,Elias Díaz,Texas Rangers,Chicago White Sox,hitter_total_bases,0.961,0.0,3.557,1.758,xgboost,1.3495,8.0,C,2.61,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,806068,Colt Emerson,Seattle Mariners,Cincinnati Reds,hitter_total_bases,0.96,0.0,3.556,1.758,xgboost,1.3495,9.0,SS,3.7243,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,800325,Luis Lara,Milwaukee Brewers,New York Mets,hitter_total_bases,0.957,0.0,3.553,1.758,xgboost,1.3495,7.0,RF,3.0875,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,702616,Jackson Holliday,Baltimore Orioles,Boston Red Sox,hitter_total_bases,0.944,0.0,3.54,1.758,xgboost,1.3495,9.0,2B,2.6004,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,691788,Joe Mack,Miami Marlins,Houston Astros,hitter_total_bases,0.944,0.0,3.54,1.758,xgboost,1.3495,9.0,C,2.6486,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,650859,Luis Rengifo,San Diego Padres,Atlanta Braves,hitter_total_bases,0.941,0.0,3.537,1.758,xgboost,1.3495,9.0,DH,3.09,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,683679,Jesus Rodriguez,San Francisco Giants,Kansas City Royals,hitter_total_bases,0.931,0.0,3.526,1.758,xgboost,1.3495,7.0,C,2.7533,10.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,679822,Justin Foscue,Texas Rangers,Chicago White Sox,hitter_total_bases,0.929,0.0,3.525,1.758,xgboost,1.3495,2.0,2B,2.0,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,622268,Donovan Walton,Athletics,Arizona Diamondbacks,hitter_total_bases,0.922,0.0,3.518,1.758,xgboost,1.3495,6.0,2B,2.6856,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,691907,Tsung-Che Cheng,Boston Red Sox,Baltimore Orioles,hitter_total_bases,0.919,0.0,3.515,1.758,xgboost,1.3495,8.0,SS,2.7308,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,696030,Alejandro Osuna,Texas Rangers,Chicago White Sox,hitter_total_bases,0.912,0.0,3.508,1.758,xgboost,1.3495,9.0,LF,1.9295,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,663494,Bryan Torres,St. Louis Cardinals,Los Angeles Angels,hitter_total_bases,0.899,0.0,3.495,1.758,xgboost,1.3495,9.0,DH,1.5585,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,683766,Christian Koss,San Francisco Giants,Kansas City Royals,hitter_total_bases,0.895,0.0,3.491,1.758,xgboost,1.3495,9.0,2B,1.5433,3.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,668885,Austin Martin,Minnesota Twins,Cleveland Guardians,hitter_total_bases,0.883,0.0,3.479,1.758,xgboost,1.3495,1.0,LF,2.5232,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,669743,Alex Call,Los Angeles Dodgers,Philadelphia Phillies,hitter_total_bases,0.864,0.0,3.459,1.758,xgboost,1.3495,8.0,LF,1.7824,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,672724,Oswald Peraza,Los Angeles Angels,St. Louis Cardinals,hitter_total_bases,0.856,0.0,3.452,1.758,xgboost,1.3495,7.0,2B,2.1683,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,682668,Luisangel Acuña,Chicago White Sox,Texas Rangers,hitter_total_bases,0.853,0.0,3.449,1.758,xgboost,1.3495,8.0,SS,1.4229,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,678489,Jorge Barrosa,Arizona Diamondbacks,Athletics,hitter_total_bases,0.826,0.0,3.422,1.758,xgboost,1.3495,8.0,CF,1.0555,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,645305,Ali Sánchez,New York Yankees,Pittsburgh Pirates,hitter_total_bases,0.812,0.0,3.408,1.758,xgboost,1.3495,7.0,C,1.79,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,672613,Eliezer Alfonzo,Los Angeles Dodgers,Philadelphia Phillies,hitter_total_bases,0.777,0.0,3.373,1.758,xgboost,1.3495,9.0,C,1.5571,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,695508,Cam Cauley,Texas Rangers,Chicago White Sox,hitter_total_bases,0.738,0.0,3.334,1.758,xgboost,1.3495,7.0,CF,1.8162,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,695257,Billy Cook,Pittsburgh Pirates,New York Yankees,hitter_total_bases,0.715,0.0,3.311,1.758,xgboost,1.3495,7.0,CF,1.1714,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,645302,Victor Robles,Seattle Mariners,Cincinnati Reds,hitter_total_bases,0.674,0.0,3.27,1.758,xgboost,1.3495,8.0,CF,2.3822,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,682634,Kevin Alcántara,Chicago Cubs,Detroit Tigers,hitter_total_bases,0.667,0.0,3.263,1.758,xgboost,1.3495,9.0,RF,1.2411,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,642350,Jose Siri,Los Angeles Angels,St. Louis Cardinals,hitter_total_bases,0.665,0.0,3.261,1.758,xgboost,1.3495,8.0,LF,1.2367,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,,Zack Wheeler,Philadelphia Phillies,Los Angeles Dodgers,pitcher_fantasy_score,23.1858,18.3386,28.0331,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823437,,Justin Wrobleski,Los Angeles Dodgers,Philadelphia Phillies,pitcher_fantasy_score,21.1352,16.288,25.9825,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823114,,Chase Burns,Cincinnati Reds,Seattle Mariners,pitcher_fantasy_score,19.6176,14.7704,24.4649,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824409,,Parker Messick,Cleveland Guardians,Minnesota Twins,pitcher_fantasy_score,16.7543,11.907,21.6015,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824735,,Kyle Bradish,Baltimore Orioles,Boston Red Sox,pitcher_fantasy_score,15.9533,11.106,20.8006,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824005,,Matthew Liberatore,St. Louis Cardinals,Los Angeles Angels,pitcher_fantasy_score,15.6863,10.839,20.5335,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823760,,Zac Thornton,New York Mets,Milwaukee Brewers,pitcher_fantasy_score,15.4654,10.6182,20.3127,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824895,,Reynaldo López,Atlanta Braves,San Diego Padres,pitcher_fantasy_score,15.0185,10.1712,19.8657,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823114,,Luis Castillo,Seattle Mariners,Cincinnati Reds,pitcher_fantasy_score,14.4659,9.6187,19.3132,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,822787,,Kevin Gausman,Toronto Blue Jays,Tampa Bay Rays,pitcher_fantasy_score,13.8775,9.0302,18.7248,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824085,,Luinder Avila,Kansas City Royals,San Francisco Giants,pitcher_fantasy_score,13.7712,8.9239,18.6184,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824165,,Tatsuya Imai,Houston Astros,Miami Marlins,pitcher_fantasy_score,13.703,8.8558,18.5503,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,822787,,Drew Rasmussen,Tampa Bay Rays,Toronto Blue Jays,pitcher_fantasy_score,13.5515,8.7043,18.3988,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823760,,Brandon Sproat,Milwaukee Brewers,New York Mets,pitcher_fantasy_score,12.8592,8.012,17.7065,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824652,,Framber Valdez,Detroit Tigers,Chicago Cubs,pitcher_fantasy_score,12.5712,7.724,17.4185,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,825056,,Jack Perkins,Athletics,Arizona Diamondbacks,pitcher_fantasy_score,12.5554,7.7082,17.4027,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824005,,Walbert Ureña,Los Angeles Angels,St. Louis Cardinals,pitcher_fantasy_score,12.0385,7.1912,16.8857,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,822871,,Kumar Rocker,Texas Rangers,Chicago White Sox,pitcher_fantasy_score,11.5372,6.69,16.3845,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823519,,Bubba Chandler,Pittsburgh Pirates,New York Yankees,pitcher_fantasy_score,11.3542,6.5069,16.2014,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,822871,,Noah Schultz,Chicago White Sox,Texas Rangers,pitcher_fantasy_score,11.1291,6.2819,15.9764,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824409,,Kendry Rojas,Minnesota Twins,Cleveland Guardians,pitcher_fantasy_score,11.0675,6.2202,15.9148,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824085,,Tyler Mahle,San Francisco Giants,Kansas City Royals,pitcher_fantasy_score,10.1015,5.2542,14.9488,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824165,,Tyler Phillips,Miami Marlins,Houston Astros,pitcher_fantasy_score,9.8333,4.986,14.6806,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824735,,Eduardo Rivera,Boston Red Sox,Baltimore Orioles,pitcher_fantasy_score,9.7365,4.8892,14.5838,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823519,,Will Warren,New York Yankees,Pittsburgh Pirates,pitcher_fantasy_score,9.6864,4.8392,14.5337,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824652,,David Peterson,Chicago Cubs,Detroit Tigers,pitcher_fantasy_score,8.681,3.8337,13.5283,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824329,,Michael Lorenzen,Colorado Rockies,Washington Nationals,pitcher_fantasy_score,7.775,2.9277,12.6222,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824329,,Carson Palmquist,Washington Nationals,Colorado Rockies,pitcher_fantasy_score,5.8656,1.0183,10.7128,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,824895,,Walker Buehler,San Diego Padres,Atlanta Braves,pitcher_fantasy_score,4.7767,0.0,9.624,3.7822,,,,,,,outputs/pitcher_fantasy_projections.csv
MLB,2026-07-21,823437,,Justin Wrobleski,Los Angeles Dodgers,Philadelphia Phillies,pitcher_outs,17.903,13.968,21.838,3.071,,,,,,14.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823437,,Zack Wheeler,Philadelphia Phillies,Los Angeles Dodgers,pitcher_outs,17.662,13.726,21.597,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823760,,Zac Thornton,New York Mets,Milwaukee Brewers,pitcher_outs,17.025,13.09,20.961,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824735,,Kyle Bradish,Baltimore Orioles,Boston Red Sox,pitcher_outs,16.819,12.884,20.755,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823114,,Chase Burns,Cincinnati Reds,Seattle Mariners,pitcher_outs,16.814,12.879,20.75,3.071,,,,,,13.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824409,,Parker Messick,Cleveland Guardians,Minnesota Twins,pitcher_outs,16.678,12.743,20.614,3.071,,,,,,11.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,822787,,Kevin Gausman,Toronto Blue Jays,Tampa Bay Rays,pitcher_outs,16.666,12.731,20.602,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824652,,Framber Valdez,Detroit Tigers,Chicago Cubs,pitcher_outs,16.239,12.303,20.174,3.071,,,,,,12.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,822871,,Kumar Rocker,Texas Rangers,Chicago White Sox,pitcher_outs,15.308,11.373,19.243,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823114,,Luis Castillo,Seattle Mariners,Cincinnati Reds,pitcher_outs,15.295,11.359,19.23,3.071,,,,,,11.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823519,,Bubba Chandler,Pittsburgh Pirates,New York Yankees,pitcher_outs,15.268,11.333,19.203,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,822787,,Drew Rasmussen,Tampa Bay Rays,Toronto Blue Jays,pitcher_outs,15.253,11.317,19.188,3.071,,,,,,12.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824329,,Michael Lorenzen,Colorado Rockies,Washington Nationals,pitcher_outs,15.192,11.257,19.127,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824085,,Tyler Mahle,San Francisco Giants,Kansas City Royals,pitcher_outs,14.986,11.05,18.921,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824005,,Walbert Ureña,Los Angeles Angels,St. Louis Cardinals,pitcher_outs,14.949,11.014,18.885,3.071,,,,,,13.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824005,,Matthew Liberatore,St. Louis Cardinals,Los Angeles Angels,pitcher_outs,14.806,10.871,18.741,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823519,,Will Warren,New York Yankees,Pittsburgh Pirates,pitcher_outs,14.631,10.696,18.566,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,822871,,Noah Schultz,Chicago White Sox,Texas Rangers,pitcher_outs,14.209,10.274,18.144,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824085,,Luinder Avila,Kansas City Royals,San Francisco Giants,pitcher_outs,14.142,10.206,18.077,3.071,,,,,,11.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824895,,Reynaldo López,Atlanta Braves,San Diego Padres,pitcher_outs,13.925,9.99,17.86,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823760,,Brandon Sproat,Milwaukee Brewers,New York Mets,pitcher_outs,13.868,9.933,17.804,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824652,,David Peterson,Chicago Cubs,Detroit Tigers,pitcher_outs,13.764,9.829,17.699,3.071,,,,,,12.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824165,,Tatsuya Imai,Houston Astros,Miami Marlins,pitcher_outs,13.722,9.787,17.657,3.071,,,,,,14.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,825056,,Jack Perkins,Athletics,Arizona Diamondbacks,pitcher_outs,12.301,8.365,16.236,3.071,,,,,,12.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824165,,Tyler Phillips,Miami Marlins,Houston Astros,pitcher_outs,11.95,8.015,15.886,3.071,,,,,,9.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824895,,Walker Buehler,San Diego Padres,Atlanta Braves,pitcher_outs,11.526,7.59,15.461,3.071,,,,,,10.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824735,,Eduardo Rivera,Boston Red Sox,Baltimore Orioles,pitcher_outs,8.582,4.646,12.517,3.071,,,,,,4.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824409,,Kendry Rojas,Minnesota Twins,Cleveland Guardians,pitcher_outs,5.87,1.934,9.805,3.071,,,,,,3.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,824329,,Carson Palmquist,Washington Nationals,Colorado Rockies,pitcher_outs,4.387,0.452,8.323,3.071,,,,,,3.0,outputs/pitcher_outs_projections.csv
MLB,2026-07-21,823114,,Chase Burns,Cincinnati Reds,Seattle Mariners,pitcher_strikeouts,6.907,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,825056,,Jack Perkins,Athletics,Arizona Diamondbacks,pitcher_strikeouts,6.883,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,823437,,Zack Wheeler,Philadelphia Phillies,Los Angeles Dodgers,pitcher_strikeouts,6.845,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,823437,,Justin Wrobleski,Los Angeles Dodgers,Philadelphia Phillies,pitcher_strikeouts,6.677,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,822787,,Kevin Gausman,Toronto Blue Jays,Tampa Bay Rays,pitcher_strikeouts,6.237,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,823114,,Luis Castillo,Seattle Mariners,Cincinnati Reds,pitcher_strikeouts,5.736,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824005,,Matthew Liberatore,St. Louis Cardinals,Los Angeles Angels,pitcher_strikeouts,5.636,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824165,,Tatsuya Imai,Houston Astros,Miami Marlins,pitcher_strikeouts,5.4,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,822787,,Drew Rasmussen,Tampa Bay Rays,Toronto Blue Jays,pitcher_strikeouts,5.307,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,823519,,Bubba Chandler,Pittsburgh Pirates,New York Yankees,pitcher_strikeouts,5.288,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,822871,,Kumar Rocker,Texas Rangers,Chicago White Sox,pitcher_strikeouts,5.267,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824409,,Parker Messick,Cleveland Guardians,Minnesota Twins,pitcher_strikeouts,5.262,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824409,,Kendry Rojas,Minnesota Twins,Cleveland Guardians,pitcher_strikeouts,5.26,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824895,,Walker Buehler,San Diego Padres,Atlanta Braves,pitcher_strikeouts,5.092,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824085,,Luinder Avila,Kansas City Royals,San Francisco Giants,pitcher_strikeouts,4.958,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824652,,David Peterson,Chicago Cubs,Detroit Tigers,pitcher_strikeouts,4.939,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
MLB,2026-07-21,824895,,Reynaldo López,Atlanta Braves,San Diego Padres,pitcher_strikeouts,4.771,,,,leakage_free_strikeout_model,,,,,,outputs/calibrated_strikeout_projections.csv
